organism,populationSize,mutationProbability,crossoverProbability,kValue,runningDataset,fold,GMean,selectionRate,Best GMean AGMO
Mus musculus,200,0.20000000298023224,0.5,9,MFCC,3,1.0,0.6450867052023121,1.0
Mus musculus,200,0.20000000298023224,0.5,9,BP,3,0.8660254037844386,0.5701107011070111,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.5,9,BPCC,3,0.75,0.6138732959101845,0.75
Mus musculus,200,0.20000000298023224,0.5,9,BPMF,3,0.8660254037844386,0.588104913188031,0.8660254037844386
Mus musculus,200,0.20000000298023224,0.5,9,BPMFCC,3,0.8660254037844386,0.6656775469831849,0.8660254037844386
Caenorhabditis elegans,200,0.20000000298023224,0.5,9,CC,3,0.7477777728932147,0.8388746803069054,0.7882269819968922
Caenorhabditis elegans,200,0.20000000298023224,0.5,9,MF,3,0.6354889093022426,0.8385714285714285,0.6354889093022426
Caenorhabditis elegans,200,0.20000000298023224,0.5,9,MFCC,3,0.7882269819968922,0.8102658111824015,0.7882269819968922
Caenorhabditis elegans,200,0.20000000298023224,0.5,9,BP,3,0.7448044896552725,0.7556200145032632,0.7448044896552725
Caenorhabditis elegans,200,0.20000000298023224,0.5,9,BPCC,3,0.8249080995972007,0.7949152542372881,0.8249080995972007
Caenorhabditis elegans,200,0.20000000298023224,0.5,9,BPMF,3,0.7221147444430225,0.6753246753246753,0.7221147444430225
Caenorhabditis elegans,200,0.20000000298023224,0.5,9,BPMFCC,3,0.7825765365144539,0.751417004048583,0.7825765365144539
Saccharomyces cerevisiae,200,0.20000000298023224,0.5,9,CC,3,0.0,0.6280193236714976,0.6010743070375286
Saccharomyces cerevisiae,200,0.20000000298023224,0.5,9,MF,3,0.4472135954999579,0.5024038461538461,0.4472135954999579
Saccharomyces cerevisiae,200,0.20000000298023224,0.5,9,MFCC,3,0.4472135954999579,0.5778491171749599,0.4472135954999579
Saccharomyces cerevisiae,200,0.20000000298023224,0.5,9,BP,3,0.0,0.5959885386819485,0.6117136163165708
Saccharomyces cerevisiae,200,0.20000000298023224,0.5,9,BPCC,3,0.0,0.46574585635359117,0.0
Saccharomyces cerevisiae,200,0.20000000298023224,0.5,9,BPMF,3,0.4472135954999579,0.5632854578096947,0.4472135954999579
Saccharomyces cerevisiae,200,0.20000000298023224,0.5,9,BPMFCC,3,0.4472135954999579,0.5912187736563209,0.4472135954999579
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,1,CC,3,0.8451542547285166,0.6296296296296297,0.8451542547285166
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,1,MF,3,0.9258200997725514,0.6351706036745407,0.9258200997725514
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,1,MFCC,3,0.9534625892455924,0.6210526315789474,0.9534625892455924
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,1,BP,3,0.9534625892455924,0.6078799249530957,0.9534625892455924
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,1,BPCC,3,0.9534625892455924,0.5689243027888446,0.9534625892455924
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,1,BPMF,3,0.9534625892455924,0.6067726330338632,0.9534625892455924
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,1,BPMFCC,3,1.0,0.6259168704156479,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,1,CC,3,1.0,0.5245398773006135,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,1,MF,3,0.9354143466934853,0.5862708719851577,0.9354143466934853
Mus musculus,100,0.20000000298023224,0.699999988079071,1,MFCC,3,1.0,0.5606936416184971,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,1,BP,3,0.9354143466934853,0.6964944649446494,0.9354143466934853
Mus musculus,100,0.20000000298023224,0.699999988079071,1,BPCC,3,1.0,0.6351242983159583,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,1,BPMF,3,0.8100925873009825,0.5840413742149981,0.8100925873009825
Mus musculus,100,0.20000000298023224,0.699999988079071,1,BPMFCC,3,0.9354143466934853,0.6010550609957138,0.9354143466934853
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,1,CC,3,0.7267093702958147,0.7365728900255755,0.7825765365144539
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,1,MF,3,0.795233581851359,0.7857142857142857,0.795233581851359
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,1,MFCC,3,0.8040209600141104,0.7644362969752521,0.8040209600141104
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,1,BP,3,0.8651709137847686,0.788977519941987,0.8651709137847686
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,1,BPCC,3,0.8364831988819825,0.8836158192090395,0.8364831988819825
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,1,BPMF,3,0.8249080995972007,0.8071188071188071,0.8249080995972007
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,1,BPMFCC,3,0.8249080995972007,0.7149797570850203,0.8249080995972007
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,1,CC,3,0.0,0.5772946859903382,0.722897396012249
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,1,MF,3,0.762000762001143,0.7319711538461539,0.8500474370064828
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,1,MFCC,3,0.762000762001143,0.7271268057784912,0.762000762001143
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,1,BP,3,0.7491931143441223,0.7206303724928367,0.8500474370064828
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,1,BPCC,3,0.9503819266229829,0.7287292817679558,0.9503819266229829
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,1,BPMF,3,0.762000762001143,0.5888689407540395,0.762000762001143
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,1,BPMFCC,3,0.7491931143441223,0.6362604087812264,0.7491931143441223
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,5,CC,3,0.48349377841522817,0.5978835978835979,0.7895420339517227
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,5,MF,3,0.7559289460184544,0.5931758530183727,0.7559289460184544
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,5,MFCC,3,0.8058229640253803,0.6719298245614035,0.8058229640253803
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,5,BP,3,0.8827348295047495,0.648217636022514,0.8827348295047495
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,5,BPCC,3,0.9258200997725514,0.6199203187250996,0.9258200997725514
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,5,BPMF,3,1.0,0.6855563234277816,1.0
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,5,BPMFCC,3,1.0,0.6986552567237164,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,5,CC,3,1.0,0.6288343558282209,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,5,MF,3,0.8660254037844386,0.7087198515769945,0.8660254037844386
Mus musculus,100,0.20000000298023224,0.699999988079071,5,MFCC,3,1.0,0.6739884393063584,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,5,BP,3,0.8660254037844386,0.5954797047970479,0.8660254037844386
Mus musculus,100,0.20000000298023224,0.699999988079071,5,BPCC,3,0.8100925873009825,0.5777866880513232,0.8100925873009825
Mus musculus,100,0.20000000298023224,0.699999988079071,5,BPMF,3,0.8100925873009825,0.5855190247506464,0.8100925873009825
Mus musculus,100,0.20000000298023224,0.699999988079071,5,BPMFCC,3,0.8660254037844386,0.6983184965380811,0.8660254037844386
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,5,CC,3,0.7522156621387672,0.7979539641943734,0.7980189969710164
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,5,MF,3,0.6354889093022426,0.7342857142857143,0.6354889093022426
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,5,MFCC,3,0.817251129264453,0.845096241979835,0.817251129264453
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,5,BP,3,0.7373188274108006,0.7962291515591008,0.7692307692307693
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,5,BPCC,3,0.8338262841799539,0.7480225988700565,0.8338262841799539
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,5,BPMF,3,0.7522156621387672,0.8244348244348244,0.7522156621387672
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,5,BPMFCC,3,0.7682686290553146,0.7129554655870445,0.7682686290553146
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,5,CC,3,0.0,0.5917874396135265,0.4472135954999579
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,5,MF,3,0.0,0.6213942307692307,0.6672040844618539
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,5,MFCC,3,0.4472135954999579,0.5770465489566613,0.4472135954999579
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,5,BP,3,0.0,0.580945558739255,0.6221710168382552
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,5,BPCC,3,0.4399413450640599,0.5867403314917127,0.4399413450640599
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,5,BPMF,3,0.4472135954999579,0.49775583482944347,0.4472135954999579
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,5,BPMFCC,3,0.4472135954999579,0.5741862225586677,0.4472135954999579
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,9,CC,3,0.6241877839323592,0.5555555555555556,0.6837634587578277
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,9,MF,3,0.6546536707079771,0.6246719160104987,0.6546536707079771
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,9,MFCC,3,0.6241877839323592,0.5491228070175439,0.6241877839323592
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,9,BP,3,0.8827348295047495,0.7654784240150094,0.8827348295047495
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,9,BPCC,3,0.8451542547285166,0.6063745019920319,0.8451542547285166
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,9,BPMF,3,1.0,0.6551485832757429,1.0
Drosophila melanogaster,100,0.20000000298023224,0.699999988079071,9,BPMFCC,3,1.0,0.7493887530562348,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,9,CC,3,0.8660254037844386,0.5521472392638037,0.8660254037844386
Mus musculus,100,0.20000000298023224,0.699999988079071,9,MF,3,0.8660254037844386,0.6122448979591837,0.8660254037844386
Mus musculus,100,0.20000000298023224,0.699999988079071,9,MFCC,3,1.0,0.6497109826589595,1.0
Mus musculus,100,0.20000000298023224,0.699999988079071,9,BP,3,0.8660254037844386,0.5802583025830258,0.8660254037844386
Mus musculus,100,0.20000000298023224,0.699999988079071,9,BPCC,3,0.7071067811865476,0.48997594226142743,0.7071067811865476
Mus musculus,100,0.20000000298023224,0.699999988079071,9,BPMF,3,0.8660254037844386,0.6025120059106022,0.8660254037844386
Mus musculus,100,0.20000000298023224,0.699999988079071,9,BPMFCC,3,0.8660254037844386,0.5888559182327728,0.8660254037844386
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,9,CC,3,0.7267093702958147,0.8081841432225064,0.7811575389073039
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,9,MF,3,0.6354889093022426,0.7285714285714285,0.6354889093022426
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,9,MFCC,3,0.7975554366664508,0.8716773602199817,0.7975554366664508
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,9,BP,3,0.7614996105085897,0.7701232777374909,0.7614996105085897
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,9,BPCC,3,0.8067760370539627,0.7169491525423729,0.8067760370539627
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,9,BPMF,3,0.7221147444430225,0.7898027898027898,0.7221147444430225
Caenorhabditis elegans,100,0.20000000298023224,0.699999988079071,9,BPMFCC,3,0.7740235306730041,0.7809716599190284,0.7740235306730041
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,9,CC,3,0.0,0.4396135265700483,0.0
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,9,MF,3,0.0,0.5612980769230769,0.6815542010964778
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,9,MFCC,3,0.4472135954999579,0.6067415730337079,0.4472135954999579
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,9,BP,3,0.0,0.5752148997134671,0.6117136163165708
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,9,BPCC,3,0.0,0.4712707182320442,0.0
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,9,BPMF,3,0.4472135954999579,0.5727109515260324,0.4472135954999579
Saccharomyces cerevisiae,100,0.20000000298023224,0.699999988079071,9,BPMFCC,3,0.4472135954999579,0.5923542770628312,0.4472135954999579
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,1,CC,3,0.8451542547285166,0.582010582010582,0.8451542547285166
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,1,MF,3,0.9258200997725514,0.6299212598425197,0.9258200997725514
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,1,MFCC,3,0.9534625892455924,0.6631578947368421,0.9534625892455924
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,1,BP,3,0.9534625892455924,0.5872420262664165,0.9534625892455924
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,1,BPCC,3,0.9534625892455924,0.5681274900398406,0.9534625892455924
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,1,BPMF,3,0.9534625892455924,0.5943331029716655,0.9534625892455924
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,1,BPMFCC,3,0.9534625892455924,0.5898533007334963,0.9534625892455924
Mus musculus,150,0.20000000298023224,0.699999988079071,1,CC,3,1.0,0.5245398773006135,1.0
Mus musculus,150,0.20000000298023224,0.699999988079071,1,MF,3,1.0,0.7606679035250464,1.0
Mus musculus,150,0.20000000298023224,0.699999988079071,1,MFCC,3,1.0,0.48554913294797686,1.0
Mus musculus,150,0.20000000298023224,0.699999988079071,1,BP,3,0.9354143466934853,0.6665129151291513,0.9354143466934853
Mus musculus,150,0.20000000298023224,0.699999988079071,1,BPCC,3,0.9354143466934853,0.5942261427425822,0.9354143466934853
Mus musculus,150,0.20000000298023224,0.699999988079071,1,BPMF,3,0.8100925873009825,0.5917990395271518,0.8100925873009825
Mus musculus,150,0.20000000298023224,0.699999988079071,1,BPMFCC,3,1.0,0.6821628750412133,1.0
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,1,CC,3,0.6650621717611762,0.7544757033248082,0.820412654142367
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,1,MF,3,0.795233581851359,0.7128571428571429,0.795233581851359
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,1,MFCC,3,0.8076923076923077,0.84051329055912,0.8076923076923077
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,1,BP,3,0.8557152100494996,0.7614213197969543,0.8557152100494996
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,1,BPCC,3,0.8651709137847686,0.8186440677966101,0.8651709137847686
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,1,BPMF,3,0.8360409661263138,0.7152477152477152,0.8360409661263138
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,1,BPMFCC,3,0.8249080995972007,0.7425101214574898,0.8249080995972007
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,1,CC,3,0.0,0.5144927536231884,0.7361626748694664
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,1,MF,3,0.762000762001143,0.7175480769230769,0.8500474370064828
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,1,MFCC,3,0.8347300123683029,0.7367576243980738,0.8347300123683029
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,1,BP,3,0.7491931143441223,0.6303724928366762,0.8500474370064828
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,1,BPCC,3,0.8798826901281198,0.643646408839779,0.8798826901281198
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,1,BPMF,3,0.7745966692414834,0.6961400359066428,0.7745966692414834
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,1,BPMFCC,3,0.762000762001143,0.6953065859197578,0.762000762001143
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,5,CC,3,0.8374357893586238,0.671957671957672,0.8374357893586238
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,5,MF,3,0.7559289460184544,0.6482939632545932,0.7559289460184544
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,5,MFCC,3,0.8827348295047495,0.756140350877193,0.8827348295047495
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,5,BP,3,0.9258200997725514,0.6941838649155723,0.9258200997725514
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,5,BPCC,3,0.9258200997725514,0.7609561752988048,0.9258200997725514
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,5,BPMF,3,1.0,0.6710435383552177,1.0
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,5,BPMFCC,3,1.0,0.7059902200488998,1.0
Mus musculus,150,0.20000000298023224,0.699999988079071,5,CC,3,1.0,0.6134969325153374,1.0
Mus musculus,150,0.20000000298023224,0.699999988079071,5,MF,3,0.8660254037844386,0.62708719851577,0.8660254037844386
Mus musculus,150,0.20000000298023224,0.699999988079071,5,MFCC,3,1.0,0.6832369942196532,1.0
Mus musculus,150,0.20000000298023224,0.699999988079071,5,BP,3,0.8660254037844386,0.5821033210332104,0.8660254037844386
Mus musculus,150,0.20000000298023224,0.699999988079071,5,BPCC,3,0.8660254037844386,0.5902165196471532,0.8660254037844386
Mus musculus,150,0.20000000298023224,0.699999988079071,5,BPMF,3,0.8660254037844386,0.6815663095677872,0.8660254037844386
Mus musculus,150,0.20000000298023224,0.699999988079071,5,BPMFCC,3,0.8660254037844386,0.6719419716452357,0.8660254037844386
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,5,CC,3,0.43001307259611343,0.6572890025575447,0.8040209600141104
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,5,MF,3,0.6594780076723941,0.75,0.6594780076723941
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,5,MFCC,3,0.8158924398306318,0.8918423464711274,0.8158924398306318
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,5,BP,3,0.7536891516255932,0.5866569978245105,0.7536891516255932
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,5,BPCC,3,0.8249080995972007,0.6830508474576271,0.8249080995972007
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,5,BPMF,3,0.7614996105085897,0.7585377585377585,0.7614996105085897
Caenorhabditis elegans,150,0.20000000298023224,0.699999988079071,5,BPMFCC,3,0.7975554366664508,0.7773279352226721,0.7975554366664508
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,5,CC,3,0.0,0.6739130434782609,0.7361626748694664
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,5,MF,3,0.4399413450640599,0.609375,0.6815542010964778
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,5,MFCC,3,0.4472135954999579,0.5826645264847512,0.4472135954999579
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,5,BP,3,0.0,0.6167621776504298,0.6324555320336759
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,5,BPCC,3,0.4399413450640599,0.5668508287292817,0.4399413450640599
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,5,BPMF,3,0.4472135954999579,0.48429084380610415,0.4472135954999579
Saccharomyces cerevisiae,150,0.20000000298023224,0.699999988079071,5,BPMFCC,3,0.6117136163165708,0.651778955336866,0.6117136163165708
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,9,CC,3,0.5096471914376255,0.5873015873015873,0.7644707871564383
Drosophila melanogaster,150,0.20000000298023224,0.699999988079071,9,MF,3,0.6546536707079771,0.6482939632545932,0.7559289460184544
